Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
355,0.133,14.6342,0.07687,10.628,11.578,12.529,13.546,14.634,15.797,17.04,18.366,19.692
356,0.1323,14.6353,0.07687,10.629,11.579,12.53,13.547,14.635,15.799,17.041,18.368,19.694
357,0.1316,14.6363,0.07688,10.63,11.58,12.531,13.548,14.636,15.8,17.043,18.37,19.697
358,0.1309,14.6374,0.07688,10.631,11.581,12.532,13.549,14.637,15.801,17.044,18.372,19.699
359,0.1303,14.6384,0.07688,10.632,11.582,12.533,13.55,14.638,15.802,17.046,18.373,19.701
360,0.1296,14.6395,0.07688,10.633,11.583,12.534,13.551,14.64,15.803,17.047,18.375,19.703
361,0.1289,14.6405,0.07688,10.634,11.584,12.535,13.552,14.64,15.804,17.048,18.376,19.705
362,0.1283,14.6416,0.07689,10.635,11.585,12.535,13.553,14.642,15.806,17.05,18.379,19.707
363,0.1276,14.6426,0.07689,10.636,11.586,12.536,13.554,14.643,15.807,17.051,18.38,19.709
364,0.1269,14.6436,0.07689,10.637,11.587,12.537,13.555,14.644,15.808,17.053,18.382,19.711
365,0.1263,14.6447,0.07689,10.638,11.588,12.538,13.556,14.645,15.809,17.054,18.383,19.713
366,0.1256,14.6457,0.07689,10.639,11.589,12.539,13.557,14.646,15.81,17.055,18.385,19.715
367,0.1249,14.6468,0.07689,10.64,11.59,12.54,13.558,14.647,15.812,17.057,18.387,19.717
368,0.1243,14.6478,0.0769,10.641,11.591,12.541,13.559,14.648,15.813,17.058,18.389,19.719
369,0.1236,14.6488,0.0769,10.642,11.592,12.542,13.56,14.649,15.814,17.06,18.39,19.721
370,0.1229,14.6498,0.0769,10.643,11.593,12.543,13.56,14.65,15.815,17.061,18.392,19.723
371,0.1223,14.6509,0.0769,10.644,11.594,12.544,13.562,14.651,15.816,17.062,18.394,19.725
372,0.1216,14.6519,0.0769,10.645,11.595,12.545,13.562,14.652,15.817,17.064,18.395,19.727
373,0.121,14.6529,0.07691,10.646,11.596,12.546,13.563,14.653,15.819,17.065,18.397,19.729
374,0.1203,14.6539,0.07691,10.647,11.597,12.547,13.564,14.654,15.82,17.067,18.399,19.731
375,0.1197,14.655,0.07691,10.648,11.598,12.548,13.565,14.655,15.821,17.068,18.401,19.733
376,0.119,14.656,0.07691,10.649,11.599,12.549,13.566,14.656,15.822,17.069,18.402,19.735
377,0.1184,14.657,0.07691,10.65,11.6,12.549,13.567,14.657,15.823,17.071,18.404,19.737
378,0.1177,14.658,0.07691,10.651,11.601,12.55,13.568,14.658,15.824,17.072,18.405,19.739
379,0.1171,14.659,0.07692,10.652,11.601,12.551,13.569,14.659,15.826,17.073,18.407,19.741
380,0.1164,14.66,0.07692,10.653,11.602,12.552,13.57,14.66,15.827,17.075,18.409,19.743
381,0.1158,14.661,0.07692,10.654,11.603,12.553,13.571,14.661,15.828,17.076,18.411,19.745
382,0.1151,14.662,0.07692,10.655,11.604,12.554,13.572,14.662,15.829,17.077,18.412,19.747
383,0.1145,14.6631,0.07692,10.656,11.605,12.555,13.573,14.663,15.83,17.079,18.414,19.749
384,0.1138,14.6641,0.07692,10.657,11.606,12.556,13.574,14.664,15.831,17.08,18.415,19.751
385,0.1132,14.6651,0.07693,10.657,11.607,12.557,13.575,14.665,15.833,17.082,18.417,19.753
386,0.1125,14.6661,0.07693,10.658,11.608,12.558,13.576,14.666,15.834,17.083,18.419,19.755
387,0.1119,14.6671,0.07693,10.659,11.609,12.559,13.577,14.667,15.835,17.084,18.421,19.757
388,0.1113,14.6681,0.07693,10.66,11.61,12.56,13.577,14.668,15.836,17.086,18.422,19.759
389,0.1106,14.6691,0.07693,10.662,11.611,12.561,13.578,14.669,15.837,17.087,18.424,19.761
390,0.11,14.6701,0.07693,10.663,11.612,12.561,13.579,14.67,15.838,17.088,18.425,19.762
391,0.1093,14.6711,0.07693,10.664,11.613,12.562,13.58,14.671,15.839,17.089,18.427,19.764
392,0.1087,14.6721,0.07694,10.664,11.614,12.563,13.581,14.672,15.84,17.091,18.429,19.767
393,0.1081,14.6731,0.07694,10.665,11.615,12.564,13.582,14.673,15.842,17.092,18.43,19.769
394,0.1074,14.6741,0.07694,10.666,11.616,12.565,13.583,14.674,15.843,17.094,18.432,19.77
395,0.1068,14.6751,0.07694,10.667,11.617,12.566,13.584,14.675,15.844,17.095,18.434,19.772
396,0.1062,14.6761,0.07694,10.668,11.618,12.567,13.585,14.676,15.845,17.096,18.435,19.774
397,0.1056,14.6771,0.07694,10.669,11.619,12.568,13.586,14.677,15.846,17.097,18.437,19.776
398,0.1049,14.6781,0.07695,10.67,11.619,12.569,13.587,14.678,15.847,17.099,18.439,19.778
399,0.1043,14.6791,0.07695,10.671,11.62,12.57,13.588,14.679,15.848,17.1,18.44,19.78
400,0.1037,14.6801,0.07695,10.672,11.621,12.57,13.589,14.68,15.849,17.102,18.442,19.782
401,0.103,14.6811,0.07695,10.673,11.622,12.571,13.59,14.681,15.851,17.103,18.443,19.784
402,0.1024,14.6821,0.07695,10.674,11.623,12.572,13.591,14.682,15.852,17.104,18.445,19.786
403,0.1018,14.683,0.07695,10.675,11.624,12.573,13.591,14.683,15.853,17.105,18.446,19.787
404,0.1012,14.684,0.07695,10.676,11.625,12.574,13.592,14.684,15.854,17.107,18.448,19.789
405,0.1005,14.685,0.07696,10.677,11.626,12.575,13.593,14.685,15.855,17.108,18.45,19.792
406,0.0999,14.686,0.07696,10.678,11.627,12.576,13.594,14.686,15.856,17.11,18.452,19.794
407,0.0993,14.687,0.07696,10.679,11.628,12.577,13.595,14.687,15.857,17.111,18.453,19.795
408,0.0987,14.688,0.07696,10.68,11.629,12.578,13.596,14.688,15.858,17.112,18.455,19.797
409,0.0981,14.689,0.07696,10.681,11.63,12.579,13.597,14.689,15.86,17.114,18.456,19.799
410,0.0975,14.69,0.07696,10.682,11.631,12.58,13.598,14.69,15.861,17.115,18.458,19.801
411,0.0968,14.691,0.07697,10.682,11.631,12.58,13.599,14.691,15.862,17.116,18.46,19.803
412,0.0962,14.692,0.07697,10.683,11.632,12.581,13.6,14.692,15.863,17.118,18.461,19.805
413,0.0956,14.693,0.07697,10.684,11.633,12.582,13.601,14.693,15.864,17.119,18.463,19.807
414,0.095,14.694,0.07697,10.685,11.634,12.583,13.602,14.694,15.865,17.12,18.465,19.809
415,0.0944,14.695,0.07697,10.686,11.635,12.584,13.603,14.695,15.866,17.122,18.466,19.811
416,0.0938,14.696,0.07697,10.687,11.636,12.585,13.603,14.696,15.867,17.123,18.468,19.812
417,0.0932,14.6971,0.07697,10.689,11.637,12.586,13.605,14.697,15.869,17.124,18.469,19.814
418,0.0926,14.6981,0.07698,10.689,11.638,12.587,13.605,14.698,15.87,17.126,18.471,19.817
419,0.0919,14.6991,0.07698,10.69,11.639,12.588,13.606,14.699,15.871,17.127,18.473,19.819
420,0.0913,14.7001,0.07698,10.691,11.64,12.589,13.607,14.7,15.872,17.128,18.475,19.821
421,0.0907,14.7011,0.07698,10.692,11.641,12.59,13.608,14.701,15.873,17.13,18.476,19.822
422,0.0901,14.7021,0.07698,10.693,11.642,12.591,13.609,14.702,15.874,17.131,18.478,19.824
423,0.0895,14.7031,0.07698,10.694,11.643,12.592,13.61,14.703,15.875,17.132,18.479,19.826
424,0.0889,14.7041,0.07698,10.695,11.644,12.593,13.611,14.704,15.877,17.134,18.481,19.828
425,0.0883,14.7051,0.07699,10.696,11.645,12.593,13.612,14.705,15.878,17.135,18.483,19.83
426,0.0877,14.7061,0.07699,10.697,11.646,12.594,13.613,14.706,15.879,17.137,18.484,19.832
427,0.0871,14.7072,0.07699,10.698,11.647,12.595,13.614,14.707,15.88,17.138,18.486,19.834
428,0.0865,14.7082,0.07699,10.699,11.648,12.596,13.615,14.708,15.881,17.139,18.488,19.836
429,0.0859,14.7092,0.07699,10.7,11.649,12.597,13.616,14.709,15.882,17.14,18.489,19.838
430,0.0853,14.7102,0.07699,10.701,11.65,12.598,13.617,14.71,15.883,17.142,18.491,19.84
431,0.0847,14.7112,0.07699,10.702,11.651,12.599,13.618,14.711,15.885,17.143,18.492,19.841
432,0.0841,14.7123,0.077,10.703,11.651,12.6,13.619,14.712,15.886,17.145,18.494,19.844
433,0.0835,14.7133,0.077,10.704,11.652,12.601,13.62,14.713,15.887,17.146,18.496,19.846
434,0.0829,14.7143,0.077,10.705,11.653,12.602,13.62,14.714,15.888,17.147,18.498,19.848
435,0.0823,14.7153,0.077,10.706,11.654,12.603,13.621,14.715,15.889,17.149,18.499,19.849
436,0.0817,14.7164,0.077,10.707,11.655,12.604,13.622,14.716,15.89,17.15,18.501,19.851
437,0.0812,14.7174,0.077,10.708,11.656,12.605,13.623,14.717,15.892,17.151,18.502,19.853
438,0.0806,14.7184,0.077,10.709,11.657,12.606,13.624,14.718,15.893,17.153,18.504,19.855
439,0.08,14.7195,0.07701,10.709,11.658,12.606,13.625,14.72,15.894,17.154,18.506,19.858
440,0.0794,14.7205,0.07701,10.71,11.659,12.607,13.626,14.72,15.895,17.156,18.508,19.859
441,0.0788,14.7216,0.07701,10.712,11.66,12.608,13.627,14.722,15.896,17.157,18.509,19.861
442,0.0782,14.7226,0.07701,10.713,11.661,12.609,13.628,14.723,15.898,17.158,18.511,19.863
443,0.0776,14.7236,0.07701,10.714,11.662,12.61,13.629,14.724,15.899,17.16,18.512,19.865
444,0.077,14.7247,0.07701,10.715,11.663,12.611,13.63,14.725,15.9,17.161,18.514,19.867
445,0.0764,14.7257,0.07701,10.716,11.664,12.612,13.631,14.726,15.901,17.162,18.516,19.869
446,0.0759,14.7268,0.07701,10.717,11.665,12.613,13.632,14.727,15.902,17.164,18.517,19.871
447,0.0753,14.7278,0.07702,10.717,11.666,12.614,13.633,14.728,15.903,17.165,18.519,19.873
448,0.0747,14.7289,0.07702,10.718,11.667,12.615,13.634,14.729,15.905,17.167,18.521,19.875
449,0.0741,14.73,0.07702,10.719,11.668,12.616,13.635,14.73,15.906,17.168,18.523,19.877
450,0.0735,14.731,0.07702,10.721,11.669,12.617,13.636,14.731,15.907,17.169,18.524,19.879
451,0.073,14.7321,0.07702,10.722,11.67,12.618,13.637,14.732,15.908,17.171,18.526,19.881
452,0.0724,14.7331,0.07702,10.723,11.671,12.619,13.638,14.733,15.909,17.172,18.527,19.883
453,0.0718,14.7342,0.07702,10.724,11.672,12.62,13.639,14.734,15.91,17.173,18.529,19.884
454,0.0712,14.7353,0.07703,10.724,11.672,12.621,13.64,14.735,15.912,17.175,18.531,19.887
455,0.0706,14.7364,0.07703,10.725,11.674,12.622,13.641,14.736,15.913,17.177,18.533,19.889
456,0.0701,14.7374,0.07703,10.726,11.674,12.623,13.642,14.737,15.914,17.178,18.534,19.891
457,0.0695,14.7385,0.07703,10.727,11.676,12.624,13.643,14.738,15.915,17.179,18.536,19.893
458,0.0689,14.7396,0.07703,10.729,11.677,12.625,13.644,14.74,15.917,17.181,18.538,19.895
459,0.0683,14.7407,0.07703,10.73,11.678,12.626,13.645,14.741,15.918,17.182,18.539,19.897
460,0.0678,14.7418,0.07703,10.731,11.679,12.627,13.646,14.742,15.919,17.183,18.541,19.899
461,0.0672,14.7429,0.07703,10.732,11.68,12.628,13.647,14.743,15.92,17.185,18.543,19.901
462,0.0666,14.7439,0.07704,10.732,11.68,12.628,13.648,14.744,15.922,17.187,18.545,19.903
463,0.0661,14.745,0.07704,10.733,11.681,12.629,13.649,14.745,15.923,17.188,18.546,19.905
464,0.0655,14.7461,0.07704,10.734,11.682,12.631,13.65,14.746,15.924,17.189,18.548,19.907
465,0.0649,14.7472,0.07704,10.736,11.684,12.632,13.651,14.747,15.925,17.191,18.55,19.909
466,0.0644,14.7483,0.07704,10.737,11.685,12.633,13.652,14.748,15.926,17.192,18.551,19.911
467,0.0638,14.7495,0.07704,10.738,11.686,12.634,13.653,14.75,15.928,17.194,18.553,19.913
468,0.0632,14.7506,0.07704,10.739,11.687,12.635,13.654,14.751,15.929,17.195,18.555,19.915
469,0.0627,14.7517,0.07704,10.74,11.688,12.636,13.655,14.752,15.93,17.196,18.556,19.917
470,0.0621,14.7528,0.07705,10.741,11.689,12.637,13.656,14.753,15.932,17.198,18.559,19.919
471,0.0615,14.7539,0.07705,10.742,11.69,12.638,13.657,14.754,15.933,17.2,18.56,19.921
472,0.061,14.755,0.07705,10.743,11.691,12.639,13.658,14.755,15.934,17.201,18.562,19.923
473,0.0604,14.7562,0.07705,10.744,11.692,12.64,13.659,14.756,15.935,17.202,18.564,19.925
474,0.0598,14.7573,0.07705,10.745,11.693,12.641,13.661,14.757,15.936,17.204,18.565,19.927
475,0.0593,14.7584,0.07705,10.746,11.694,12.642,13.662,14.758,15.938,17.205,18.567,19.929
476,0.0587,14.7596,0.07705,10.747,11.695,12.643,13.663,14.76,15.939,17.207,18.569,19.931
477,0.0582,14.7607,0.07705,10.748,11.696,12.644,13.664,14.761,15.94,17.208,18.571,19.933
478,0.0576,14.7618,0.07706,10.749,11.697,12.645,13.665,14.762,15.942,17.21,18.573,19.936
479,0.0571,14.763,0.07706,10.75,11.698,12.646,13.666,14.763,15.943,17.211,18.575,19.938
480,0.0565,14.7641,0.07706,10.751,11.699,12.647,13.667,14.764,15.944,17.213,18.576,19.94
481,0.0559,14.7653,0.07706,10.752,11.7,12.648,13.668,14.765,15.945,17.214,18.578,19.942
482,0.0554,14.7664,0.07706,10.753,11.701,12.649,13.669,14.766,15.947,17.216,18.58,19.944
483,0.0548,14.7676,0.07706,10.754,11.702,12.65,13.67,14.768,15.948,17.217,18.581,19.946
484,0.0543,14.7688,0.07706,10.756,11.703,12.651,13.671,14.769,15.949,17.219,18.583,19.948
485,0.0537,14.7699,0.07706,10.757,11.704,12.652,13.672,14.77,15.951,17.22,18.585,19.95
486,0.0532,14.7711,0.07707,10.757,11.705,12.653,13.673,14.771,15.952,17.222,18.587,19.952
487,0.0526,14.7723,0.07707,10.758,11.706,12.654,13.674,14.772,15.953,17.223,18.589,19.955
488,0.0521,14.7734,0.07707,10.759,11.707,12.655,13.675,14.773,15.955,17.225,18.591,19.956
489,0.0515,14.7746,0.07707,10.761,11.708,12.656,13.677,14.775,15.956,17.226,18.592,19.958
490,0.051,14.7758,0.07707,10.762,11.71,12.657,13.678,14.776,15.957,17.228,18.594,19.96
491,0.0504,14.777,0.07707,10.763,11.711,12.659,13.679,14.777,15.959,17.229,18.596,19.963
492,0.0499,14.7782,0.07707,10.764,11.712,12.66,13.68,14.778,15.96,17.231,18.598,19.965
493,0.0493,14.7794,0.07707,10.765,11.713,12.661,13.681,14.779,15.961,17.232,18.6,19.967
494,0.0488,14.7805,0.07707,10.766,11.714,12.662,13.682,14.78,15.962,17.234,18.601,19.969
495,0.0482,14.7817,0.07708,10.767,11.715,12.663,13.683,14.782,15.964,17.236,18.604,19.971
496,0.0477,14.7829,0.07708,10.768,11.716,12.664,13.684,14.783,15.965,17.237,18.605,19.973
497,0.0471,14.7842,0.07708,10.769,11.717,12.665,13.686,14.784,15.967,17.239,18.607,19.976
498,0.0466,14.7854,0.07708,10.77,11.718,12.666,13.687,14.785,15.968,17.24,18.609,19.978
499,0.0461,14.7866,0.07708,10.772,11.719,12.667,13.688,14.787,15.969,17.242,18.611,19.98
500,0.0455,14.7878,0.07708,10.773,11.72,12.668,13.689,14.788,15.971,17.243,18.613,19.982
501,0.045,14.789,0.07708,10.774,11.722,12.669,13.69,14.789,15.972,17.245,18.614,19.984
502,0.0444,14.7902,0.07708,10.775,11.723,12.67,13.691,14.79,15.973,17.246,18.616,19.986
503,0.0439,14.7914,0.07708,10.776,11.724,12.672,13.692,14.791,15.975,17.248,18.618,19.988
504,0.0434,14.7927,0.07709,10.777,11.725,12.673,13.693,14.793,15.976,17.25,18.62,19.991
505,0.0428,14.7939,0.07709,10.778,11.726,12.674,13.695,14.794,15.977,17.251,18.622,19.993
506,0.0423,14.7951,0.07709,10.779,11.727,12.675,13.696,14.795,15.979,17.253,18.624,19.995
507,0.0417,14.7964,0.07709,10.78,11.728,12.676,13.697,14.796,15.98,17.254,18.626,19.997
508,0.0412,14.7976,0.07709,10.781,11.729,12.677,13.698,14.798,15.982,17.256,18.628,19.999
509,0.0407,14.7989,0.07709,10.783,11.73,12.678,13.699,14.799,15.983,17.258,18.629,20.001
510,0.0401,14.8001,0.07709,10.784,11.732,12.679,13.7,14.8,15.984,17.259,18.631,20.003
511,0.0396,14.8013,0.07709,10.785,11.733,12.68,13.702,14.801,15.986,17.261,18.633,20.005
512,0.0391,14.8026,0.07709,10.786,11.734,12.682,13.703,14.803,15.987,17.262,18.635,20.007
513,0.0385,14.8039,0.0771,10.787,11.735,12.683,13.704,14.804,15.989,17.264,18.637,20.01
514,0.038,14.8051,0.0771,10.788,11.736,12.684,13.705,14.805,15.99,17.266,18.639,20.012
515,0.0375,14.8064,0.0771,10.789,11.737,12.685,13.706,14.806,15.991,17.267,18.641,20.015
516,0.0369,14.8076,0.0771,10.79,11.738,12.686,13.707,14.808,15.993,17.269,18.643,20.017
517,0.0364,14.8089,0.0771,10.792,11.739,12.687,13.709,14.809,15.994,17.27,18.645,20.019
518,0.0359,14.8102,0.0771,10.793,11.741,12.688,13.71,14.81,15.996,17.272,18.647,20.021
519,0.0353,14.8115,0.0771,10.794,11.742,12.69,13.711,14.812,15.997,17.274,18.648,20.023
520,0.0348,14.8127,0.0771,10.795,11.743,12.691,13.712,14.813,15.998,17.275,18.65,20.025
521,0.0343,14.814,0.0771,10.796,11.744,12.692,13.713,14.814,16,17.277,18.652,20.027
522,0.0338,14.8153,0.07711,10.797,11.745,12.693,13.714,14.815,16.001,17.279,18.655,20.03
523,0.0332,14.8166,0.07711,10.798,11.746,12.694,13.716,14.817,16.003,17.28,18.656,20.033
524,0.0327,14.8179,0.07711,10.799,11.747,12.695,13.717,14.818,16.004,17.282,18.658,20.035
525,0.0322,14.8192,0.07711,10.801,11.749,12.696,13.718,14.819,16.006,17.284,18.66,20.037
526,0.0317,14.8205,0.07711,10.802,11.75,12.698,13.719,14.82,16.007,17.285,18.662,20.039
527,0.0311,14.8218,0.07711,10.803,11.751,12.699,13.721,14.822,16.008,17.287,18.664,20.041
528,0.0306,14.8231,0.07711,10.804,11.752,12.7,13.722,14.823,16.01,17.289,18.666,20.043
529,0.0301,14.8244,0.07711,10.805,11.753,12.701,13.723,14.824,16.011,17.29,18.668,20.046
530,0.0296,14.8257,0.07711,10.807,11.755,12.702,13.724,14.826,16.013,17.292,18.67,20.048
531,0.0291,14.827,0.07711,10.808,11.756,12.704,13.725,14.827,16.014,17.293,18.672,20.05
532,0.0285,14.8283,0.07712,10.809,11.757,12.705,13.727,14.828,16.016,17.295,18.674,20.053
533,0.028,14.8296,0.07712,10.81,11.758,12.706,13.728,14.83,16.017,17.297,18.676,20.055
534,0.0275,14.8309,0.07712,10.811,11.759,12.707,13.729,14.831,16.019,17.299,18.678,20.057
535,0.027,14.8323,0.07712,10.812,11.76,12.708,13.73,14.832,16.02,17.3,18.68,20.059
536,0.0265,14.8336,0.07712,10.813,11.761,12.709,13.732,14.834,16.022,17.302,18.682,20.062
537,0.0259,14.8349,0.07712,10.815,11.763,12.711,13.733,14.835,16.023,17.304,18.684,20.064
538,0.0254,14.8362,0.07712,10.816,11.764,12.712,13.734,14.836,16.024,17.305,18.686,20.066
539,0.0249,14.8376,0.07712,10.817,11.765,12.713,13.735,14.838,16.026,17.307,18.688,20.068
540,0.0244,14.8389,0.07712,10.818,11.766,12.714,13.737,14.839,16.027,17.309,18.689,20.07
541,0.0239,14.8403,0.07713,10.819,11.767,12.715,13.738,14.84,16.029,17.311,18.692,20.073
542,0.0234,14.8416,0.07713,10.82,11.768,12.716,13.739,14.842,16.031,17.312,18.694,20.076
543,0.0228,14.843,0.07713,10.822,11.77,12.718,13.74,14.843,16.032,17.314,18.696,20.078
544,0.0223,14.8443,0.07713,10.823,11.771,12.719,13.741,14.844,16.033,17.316,18.698,20.08
545,0.0218,14.8457,0.07713,10.824,11.772,12.72,13.743,14.846,16.035,17.317,18.7,20.082
546,0.0213,14.847,0.07713,10.825,11.773,12.721,13.744,14.847,16.036,17.319,18.702,20.085
547,0.0208,14.8484,0.07713,10.827,11.775,12.723,13.745,14.848,16.038,17.321,18.704,20.087
548,0.0203,14.8497,0.07713,10.828,11.776,12.724,13.747,14.85,16.039,17.322,18.706,20.089
549,0.0198,14.8511,0.07713,10.829,11.777,12.725,13.748,14.851,16.041,17.324,18.708,20.091
550,0.0193,14.8525,0.07714,10.83,11.778,12.726,13.749,14.852,16.043,17.326,18.71,20.094
551,0.0188,14.8539,0.07714,10.831,11.779,12.727,13.75,14.854,16.044,17.328,18.712,20.097
552,0.0183,14.8552,0.07714,10.832,11.78,12.729,13.752,14.855,16.046,17.33,18.714,20.099
553,0.0177,14.8566,0.07714,10.834,11.782,12.73,13.753,14.857,16.047,17.331,18.716,20.101
554,0.0172,14.858,0.07714,10.835,11.783,12.731,13.754,14.858,16.049,17.333,18.718,20.103
555,0.0167,14.8594,0.07714,10.836,11.784,12.732,13.756,14.859,16.05,17.335,18.72,20.106
556,0.0162,14.8608,0.07714,10.837,11.786,12.734,13.757,14.861,16.052,17.337,18.722,20.108
557,0.0157,14.8622,0.07714,10.839,11.787,12.735,13.758,14.862,16.053,17.338,18.724,20.11
558,0.0152,14.8635,0.07714,10.84,11.788,12.736,13.759,14.864,16.055,17.34,18.726,20.112
559,0.0147,14.8649,0.07714,10.841,11.789,12.737,13.761,14.865,16.056,17.342,18.728,20.115
560,0.0142,14.8663,0.07715,10.842,11.79,12.738,13.762,14.866,16.058,17.344,18.731,20.118
561,0.0137,14.8677,0.07715,10.843,11.791,12.74,13.763,14.868,16.059,17.345,18.733,20.12
562,0.0132,14.8692,0.07715,10.844,11.793,12.741,13.765,14.869,16.061,17.347,18.735,20.123
563,0.0127,14.8706,0.07715,10.846,11.794,12.742,13.766,14.871,16.063,17.349,18.737,20.125
564,0.0122,14.872,0.07715,10.847,11.795,12.744,13.767,14.872,16.064,17.351,18.739,20.127
565,0.0117,14.8734,0.07715,10.848,11.797,12.745,13.769,14.873,16.066,17.352,18.741,20.129
566,0.0112,14.8748,0.07715,10.849,11.798,12.746,13.77,14.875,16.067,17.354,18.743,20.132
567,0.0107,14.8762,0.07715,10.851,11.799,12.747,13.771,14.876,16.069,17.356,18.745,20.134
568,0.0102,14.8777,0.07716,10.852,11.8,12.749,13.772,14.878,16.071,17.358,18.748,20.137
569,0.0097,14.8791,0.07716,10.853,11.801,12.75,13.774,14.879,16.072,17.36,18.75,20.14
570,0.0092,14.8805,0.07716,10.854,11.803,12.751,13.775,14.88,16.074,17.362,18.752,20.142
571,0.0087,14.882,0.07716,10.855,11.804,12.753,13.777,14.882,16.075,17.363,18.754,20.144
572,0.0082,14.8834,0.07716,10.857,11.805,12.754,13.778,14.883,16.077,17.365,18.756,20.147
573,0.0077,14.8848,0.07716,10.858,11.807,12.755,13.779,14.885,16.078,17.367,18.758,20.149
574,0.0072,14.8863,0.07716,10.859,11.808,12.756,13.781,14.886,16.08,17.369,18.76,20.151
575,0.0067,14.8877,0.07716,10.861,11.809,12.758,13.782,14.888,16.082,17.371,18.762,20.154
576,0.0062,14.8892,0.07716,10.862,11.811,12.759,13.783,14.889,16.083,17.372,18.764,20.156
577,0.0057,14.8906,0.07717,10.863,11.811,12.76,13.784,14.891,16.085,17.374,18.767,20.159
578,0.0052,14.8921,0.07717,10.864,11.813,12.761,13.786,14.892,16.087,17.376,18.769,20.161
579,0.0047,14.8936,0.07717,10.865,11.814,12.763,13.787,14.894,16.088,17.378,18.771,20.164
580,0.0043,14.895,0.07717,10.867,11.815,12.764,13.789,14.895,16.09,17.38,18.773,20.166
581,0.0038,14.8965,0.07717,10.868,11.817,12.765,13.79,14.896,16.091,17.382,18.775,20.169
582,0.0033,14.898,0.07717,10.869,11.818,12.767,13.791,14.898,16.093,17.384,18.777,20.171
583,0.0028,14.8995,0.07717,10.871,11.819,12.768,13.793,14.9,16.095,17.385,18.779,20.173
584,0.0023,14.9009,0.07717,10.872,11.821,12.769,13.794,14.901,16.096,17.387,18.781,20.176
585,0.0018,14.9024,0.07718,10.873,11.822,12.771,13.795,14.902,16.098,17.389,18.784,20.179
586,0.0013,14.9039,0.07718,10.874,11.823,12.772,13.797,14.904,16.1,17.391,18.786,20.181
587,0.0008,14.9054,0.07718,10.875,11.824,12.773,13.798,14.905,16.101,17.393,18.788,20.184
588,0.0003,14.9069,0.07718,10.877,11.826,12.775,13.8,14.907,16.103,17.395,18.791,20.186
589,-0.0001,14.9084,0.07718,10.878,11.827,12.776,13.801,14.908,16.105,17.397,18.793,20.189
590,-0.0006,14.9099,0.07718,10.879,11.828,12.777,13.802,14.91,16.106,17.399,18.795,20.191
591,-0.0011,14.9114,0.07718,10.881,11.83,12.779,13.804,14.911,16.108,17.401,18.797,20.193
592,-0.0016,14.9129,0.07718,10.882,11.831,12.78,13.805,14.913,16.11,17.402,18.799,20.196
593,-0.0021,14.9144,0.07718,10.883,11.832,12.781,13.807,14.914,16.111,17.404,18.801,20.198
594,-0.0026,14.916,0.07719,10.884,11.833,12.783,13.808,14.916,16.113,17.407,18.804,20.202
595,-0.0031,14.9175,0.07719,10.886,11.835,12.784,13.809,14.918,16.115,17.408,18.806,20.204
596,-0.0035,14.919,0.07719,10.887,11.836,12.785,13.811,14.919,16.116,17.41,18.808,20.206
597,-0.004,14.9205,0.07719,10.888,11.838,12.787,13.812,14.92,16.118,17.412,18.81,20.209
598,-0.0045,14.9221,0.07719,10.89,11.839,12.788,13.814,14.922,16.12,17.414,18.813,20.211
599,-0.005,14.9236,0.07719,10.891,11.84,12.789,13.815,14.924,16.121,17.416,18.815,20.214
600,-0.0055,14.9251,0.07719,10.892,11.842,12.791,13.817,14.925,16.123,17.418,18.817,20.216
601,-0.006,14.9267,0.0772,10.893,11.843,12.792,13.818,14.927,16.125,17.42,18.82,20.22
602,-0.0064,14.9282,0.0772,10.895,11.844,12.793,13.819,14.928,16.127,17.422,18.822,20.222
603,-0.0069,14.9298,0.0772,10.896,11.845,12.795,13.821,14.93,16.128,17.424,18.824,20.225
604,-0.0074,14.9313,0.0772,10.897,11.847,12.796,13.822,14.931,16.13,17.426,18.826,20.227
605,-0.0079,14.9329,0.0772,10.899,11.848,12.798,13.824,14.933,16.132,17.428,18.829,20.23
606,-0.0083,14.9345,0.0772,10.9,11.85,12.799,13.825,14.934,16.134,17.43,18.831,20.232
607,-0.0088,14.936,0.0772,10.902,11.851,12.8,13.827,14.936,16.135,17.432,18.833,20.234
608,-0.0093,14.9376,0.0772,10.903,11.852,12.802,13.828,14.938,16.137,17.433,18.835,20.237
609,-0.0098,14.9392,0.07721,10.904,11.853,12.803,13.83,14.939,16.139,17.436,18.838,20.24
610,-0.0103,14.9407,0.07721,10.905,11.855,12.804,13.831,14.941,16.14,17.438,18.84,20.243
611,-0.0107,14.9423,0.07721,10.907,11.856,12.806,13.832,14.942,16.142,17.44,18.842,20.245
612,-0.0112,14.9439,0.07721,10.908,11.858,12.807,13.834,14.944,16.144,17.442,18.845,20.248
613,-0.0117,14.9455,0.07721,10.909,11.859,12.809,13.835,14.946,16.146,17.444,18.847,20.25
614,-0.0122,14.9471,0.07721,10.911,11.861,12.81,13.837,14.947,16.147,17.446,18.849,20.253
615,-0.0126,14.9487,0.07721,10.912,11.862,12.812,13.838,14.949,16.149,17.447,18.852,20.256
616,-0.0131,14.9503,0.07722,10.913,11.863,12.813,13.84,14.95,16.151,17.45,18.854,20.259
617,-0.0136,14.9519,0.07722,10.915,11.864,12.814,13.841,14.952,16.153,17.452,18.857,20.261
